num;utterance;child;age;skipped;reconstructed;bow;gold;prediction;chance;controlledscore
430;"[<__main__.Word instance at 0x118250dd0>
 <__main__.Word instance at 0x118250c20>
 <__main__.Word instance at 0x118250998>
 <__main__.Word instance at 0x118253050>
 <__main__.Word instance at 0x118253368>
 <__main__.Word instance at 0x118253290>]";Naima;1_6;False;False;[['neck'], ['neck'], ['Sleepy', 'Bear'], ['Sleepy', 'Bear']];SleepyBearneckSleepyBearneck;neckSleepyBearneckSleepyBear;0.0416666666667;-0.0425596144188
431;"[<__main__.Word instance at 0x118253170>
 <__main__.Word instance at 0x118253560>
 <__main__.Word instance at 0x1182537e8>
 <__main__.Word instance at 0x1182536c8>
 <__main__.Word instance at 0x118253e60>
 <__main__.Word instance at 0x118253dd0>]";Naima;1_6;False;False;[['Mom'], ['Mommy'], ['Sleepy', 'Bear'], ['Sleepy', 'Bear']];MommyMomSleepyBearSleepyBear;MommySleepyBearSleepyBearMom;0.0416666666667;-0.0425596144188
432;[<__main__.Word instance at 0x118253248>];Naima;1_6;False;True;[['sleep']];sleep;sleep;1.0;0.0
433;"[<__main__.Word instance at 0x118253a28>
 <__main__.Word instance at 0x118256050>
 <__main__.Word instance at 0x118256368>
 <__main__.Word instance at 0x118256290>
 <__main__.Word instance at 0x1182564d0>
 <__main__.Word instance at 0x1182563f8>
 <__main__.Word instance at 0x118256710>]";Naima;1_6;False;True;[['lego'], ['lego'], ['lego'], ['lego'], ['lego'], ['lego'], ['lego']];legolegolegolegolegolegolego;legolegolegolegolegolegolego;0.000198412698413;8.52516136107
434;"[<__main__.Word instance at 0x1182567a0>
 <__main__.Word instance at 0x118256488>
 <__main__.Word instance at 0x118256a28>
 <__main__.Word instance at 0x118256998>
 <__main__.Word instance at 0x118256b90>
 <__main__.Word instance at 0x118256e18>
 <__main__.Word instance at 0x118256c68>
 <__main__.Word instance at 0x118256ef0>]";Naima;1_6;False;False;[['legos'], ['goes'], ['goes'], ['lego'], ['give'], ['goes'], ['goes'], ['lego']];goesgoeslegolegolegosgivegoesgoes;givegoeslegogoesgoeslegolegosgoes;2.48015873016e-05;-2.4801894866e-05
435;"[<__main__.Word instance at 0x118256f80>
 <__main__.Word instance at 0x118256d40>]";Naima;1_6;False;False;[['it'], ['have']];haveit;ithave;0.5;-0.69314718056
436;"[<__main__.Word instance at 0x1182592d8>
 <__main__.Word instance at 0x118259170>]";Naima;1_6;False;True;[['red'], ['red']];redred;redred;0.5;0.69314718056
437;"[<__main__.Word instance at 0x118259560>
 <__main__.Word instance at 0x1182593f8>]";Naima;1_6;False;True;[['red'], ['red']];redred;redred;0.5;0.69314718056
438;"[<__main__.Word instance at 0x118259680>
 <__main__.Word instance at 0x1182597e8>]";Naima;1_6;False;True;[['this'], ['is']];thisis;thisis;0.5;0.69314718056
439;"[<__main__.Word instance at 0x1182598c0>
 <__main__.Word instance at 0x118259488>
 <__main__.Word instance at 0x118259cf8>]";Naima;1_6;False;False;[['happened'], ['Doggie_Woggie'], ['Doggie_Woggie']];Doggie_WoggiehappenedDoggie_Woggie;happenedDoggie_WoggieDoggie_Woggie;0.166666666667;-0.182321556794
440;[<__main__.Word instance at 0x118259d88>];Naima;1_6;False;True;[['Lucy']];Lucy;Lucy;1.0;0.0
441;"[<__main__.Word instance at 0x118259ea8>
 <__main__.Word instance at 0x1182595f0>
 <__main__.Word instance at 0x118259f80>]";Naima;1_6;False;False;[['give'], ['play'], ['Mommy']];giveMommyplay;Mommyplaygive;0.166666666667;-0.182321556794
442;"[<__main__.Word instance at 0x118259a70>
 <__main__.Word instance at 0x118259bd8>
 <__main__.Word instance at 0x11825c1b8>]";Naima;1_6;False;False;[['legos'], ['play'], ['legos']];legosplaylegos;playlegoslegos;0.166666666667;-0.182321556794
443;"[<__main__.Word instance at 0x11825c2d8>
 <__main__.Word instance at 0x11825c3b0>
 <__main__.Word instance at 0x11825c248>]";Naima;1_6;False;True;[['play'], ['okay'], ['legos']];playlegosokay;playlegosokay;0.166666666667;1.79175946923
444;"[<__main__.Word instance at 0x11825c320>
 <__main__.Word instance at 0x11825c5f0>
 <__main__.Word instance at 0x11825c518>
 <__main__.Word instance at 0x11825c7a0>]";Naima;1_6;False;True;[['kiss'], ['kiss'], ['Doggie_Woggie'], ['kiss']];kisskisskissDoggie_Woggie;kisskisskissDoggie_Woggie;0.0416666666667;3.17805383035
445;[<__main__.Word instance at 0x11825ca70>];Naima;1_6;False;True;[['legos']];legos;legos;1.0;0.0
446;"[<__main__.Word instance at 0x11825cb00>
 <__main__.Word instance at 0x11825ccb0>
 <__main__.Word instance at 0x11825cb90>
 <__main__.Word instance at 0x11825ce60>
 <__main__.Word instance at 0x11825cd40>
 <__main__.Word instance at 0x11825cef0>]";Naima;1_6;False;False;"[['name'], ['this'], [""flower's""], ['Mommy'], ['name'], ['is']]";Mommythisisnameflower'sname;Mommyisthisnamenameflower's;0.00138888888889;-0.00138985428905
447;"[<__main__.Word instance at 0x11825f170>
 <__main__.Word instance at 0x11825f098>]";Naima;1_6;False;True;[['Daddy'], ['Daddy']];DaddyDaddy;DaddyDaddy;0.5;0.69314718056
448;"[<__main__.Word instance at 0x11825f200>
 <__main__.Word instance at 0x11825f3b0>
 <__main__.Word instance at 0x11825f5f0>
 <__main__.Word instance at 0x11825f710>
 <__main__.Word instance at 0x11825f4d0>
 <__main__.Word instance at 0x11825f830>]";Naima;1_6;False;False;"[[""flower's""], ['Daddy'], ['Daddy'], ['Daddy'], ['name'], ['Daddy']]";DaddyDaddyDaddyflower'snameDaddy;DaddynameDaddyflower'sDaddyDaddy;0.00138888888889;-0.00138985428905
449;"[<__main__.Word instance at 0x11825f8c0>
 <__main__.Word instance at 0x11825f518>
 <__main__.Word instance at 0x11825f9e0>]";Naima;1_6;False;False;[['of'], ['flowers'], ['kind']];kindofflowers;offlowerskind;0.166666666667;-0.182321556794
450;"[<__main__.Word instance at 0x11825fa70>
 <__main__.Word instance at 0x11825f5a8>
 <__main__.Word instance at 0x11825fc20>
 <__main__.Word instance at 0x11825fb00>]";Naima;1_6;False;False;[['toe'], ['all'], ['big'], ['big']];allbigbigtoe;toebigallbig;0.0416666666667;-0.0425596144188
451;"[<__main__.Word instance at 0x11825fcf8>
 <__main__.Word instance at 0x11825f680>]";Naima;1_6;False;False;[['give'], ['Mommy']];giveMommy;Mommygive;0.5;-0.69314718056
452;[<__main__.Word instance at 0x118262128>];Naima;1_6;False;True;[['cosmos']];cosmos;cosmos;1.0;0.0
453;"[<__main__.Word instance at 0x118262320>
 <__main__.Word instance at 0x1182624d0>]";Naima;1_6;False;True;[['Daddy'], ['Daddy']];DaddyDaddy;DaddyDaddy;0.5;0.69314718056
454;"[<__main__.Word instance at 0x118262560>
 <__main__.Word instance at 0x118262518>
 <__main__.Word instance at 0x1182626c8>]";Naima;1_6;False;True;[['Daddy'], ['Daddy'], ['Daddy']];DaddyDaddyDaddy;DaddyDaddyDaddy;0.166666666667;1.79175946923
455;"[<__main__.Word instance at 0x118262a70>
 <__main__.Word instance at 0x118262440>]";Naima;1_6;False;True;[['roses'], ['roses']];rosesroses;rosesroses;0.5;0.69314718056
456;"[<__main__.Word instance at 0x118262b00>
 <__main__.Word instance at 0x118262cb0>
 <__main__.Word instance at 0x118262908>
 <__main__.Word instance at 0x118262cf8>
 <__main__.Word instance at 0x118262c20>
 <__main__.Word instance at 0x118262e18>]";Naima;1_6;False;False;"[['name'], ['red'], [""flower's""], ['red'], ['name'], [""flower's""]]";flower'snameflower'snameredred;namenameredflower'sredflower's;0.00138888888889;-0.00138985428905
457;"[<__main__.Word instance at 0x118262f38>
 <__main__.Word instance at 0x118262e60>]";Naima;1_6;False;True;[['Susans'], ['Susan']];SusanSusans;SusanSusans;0.5;0.69314718056
458;"[<__main__.Word instance at 0x118262a28>
 <__main__.Word instance at 0x118265098>
 <__main__.Word instance at 0x118265128>
 <__main__.Word instance at 0x1182652d8>]";Naima;1_6;False;True;[['Daddy'], ['Daddy'], ['Susans'], ['Daddy']];DaddyDaddyDaddySusans;DaddyDaddyDaddySusans;0.0416666666667;3.17805383035
459;"[<__main__.Word instance at 0x118265518>
 <__main__.Word instance at 0x1182653b0>]";Naima;1_6;False;True;[['Daddy'], ['Susans']];DaddySusans;DaddySusans;0.5;0.69314718056
460;"[<__main__.Word instance at 0x118265290>
 <__main__.Word instance at 0x118265758>]";Naima;1_6;False;True;[['Susans'], ['Daddy']];DaddySusans;DaddySusans;0.5;0.69314718056
461;"[<__main__.Word instance at 0x118265998>
 <__main__.Word instance at 0x118265830>
 <__main__.Word instance at 0x118265ab8>
 <__main__.Word instance at 0x118265b00>
 <__main__.Word instance at 0x1182658c0>]";Naima;1_6;False;False;[['playing'], ['Doggie_Woggie'], ['doggy'], ['Doggie_Woggie'], ['playing']];Doggie_WoggieplayingdoggyDoggie_Woggieplaying;doggyplayingDoggie_WoggieplayingDoggie_Woggie;0.00833333333333;-0.00836824967052
462;"[<__main__.Word instance at 0x118265cb0>
 <__main__.Word instance at 0x118265b90>
 <__main__.Word instance at 0x118265710>
 <__main__.Word instance at 0x118265cf8>
 <__main__.Word instance at 0x118268050>
 <__main__.Word instance at 0x118268098>]";Naima;1_6;False;False;[['Doggie_Woggie'], ['Mommy'], ['doggy'], ['top'], ['give'], ['Mommy']];Doggie_WoggietopdoggygiveMommyMommy;MommyMommyDoggie_Woggiegivedoggytop;0.00138888888889;-0.00138985428905
463;"[<__main__.Word instance at 0x118268128>
 <__main__.Word instance at 0x118268440>
 <__main__.Word instance at 0x118268320>]";Naima;1_6;False;True;[['Doggie_Woggie'], ['playing'], ['play']];playDoggie_Woggieplaying;playDoggie_Woggieplaying;0.166666666667;1.79175946923
464;"[<__main__.Word instance at 0x1182684d0>
 <__main__.Word instance at 0x1182687a0>]";Naima;1_6;False;True;[['hat'], ['silly']];sillyhat;sillyhat;0.5;0.69314718056
465;"[<__main__.Word instance at 0x118268b48>
 <__main__.Word instance at 0x118268ab8>
 <__main__.Word instance at 0x118268cf8>]";Naima;1_6;False;False;[['doggy'], ['hat'], ['silly']];doggysillyhat;doggyhatsilly;0.166666666667;-0.182321556794
466;"[<__main__.Word instance at 0x118268dd0>
 <__main__.Word instance at 0x118268bd8>
 <__main__.Word instance at 0x118268e60>
 <__main__.Word instance at 0x118268f80>]";Naima;1_6;False;False;"[['finger'], ['finger'], ['finger'], [""Naima's""]]";fingerfingerNaima'sfinger;fingerfingerfingerNaima's;0.0416666666667;-0.0425596144188
467;"[<__main__.Word instance at 0x118268998>
 <__main__.Word instance at 0x118268908>
 <__main__.Word instance at 0x11826b098>
 <__main__.Word instance at 0x11826b3b0>]";Naima;1_6;False;False;[['umbrella'], ['paper'], ['umbrella'], ['paper']];paperumbrellapaperumbrella;paperpaperumbrellaumbrella;0.0416666666667;-0.0425596144188
468;[<__main__.Word instance at 0x11826b440>];Naima;1_6;False;True;[['finger']];finger;finger;1.0;0.0
469;"[<__main__.Word instance at 0x11826b6c8>
 <__main__.Word instance at 0x11826b5a8>
 <__main__.Word instance at 0x11826b7a0>]";Naima;1_6;False;False;[['Mommy'], ['give'], ['Mommy']];giveMommyMommy;MommyMommygive;0.166666666667;-0.182321556794
470;[<__main__.Word instance at 0x11826b950>];Naima;1_6;False;True;[['oops']];oops;oops;1.0;0.0
471;"[<__main__.Word instance at 0x11826b9e0>
 <__main__.Word instance at 0x11826b710>]";Naima;1_6;False;False;[['Naima'], ['finger']];Naimafinger;fingerNaima;0.5;-0.69314718056
472;"[<__main__.Word instance at 0x11826b638>
 <__main__.Word instance at 0x11826bbd8>
 <__main__.Word instance at 0x11826b878>]";Naima;1_6;False;False;[['umbrella'], ['umbrella'], ['Daddy']];umbrellaDaddyumbrella;Daddyumbrellaumbrella;0.166666666667;-0.182321556794
473;"[<__main__.Word instance at 0x11826bc68>
 <__main__.Word instance at 0x11826bf80>
 <__main__.Word instance at 0x11826bef0>]";Naima;1_6;False;True;[['paper'], ['paper'], ['paper']];paperpaperpaper;paperpaperpaper;0.166666666667;1.79175946923
474;"[<__main__.Word instance at 0x11826e050>
 <__main__.Word instance at 0x11826e128>]";Naima;1_6;False;True;[['umbrella'], ['paper']];paperumbrella;paperumbrella;0.5;0.69314718056
475;"[<__main__.Word instance at 0x11826e680>
 <__main__.Word instance at 0x11826e878>
 <__main__.Word instance at 0x11826e4d0>]";Naima;1_6;False;True;[['windy'], ['windy'], ['windy']];windywindywindy;windywindywindy;0.166666666667;1.79175946923
476;"[<__main__.Word instance at 0x11826e320>
 <__main__.Word instance at 0x11826eab8>]";Naima;1_6;False;False;[['Mommy'], ['give']];giveMommy;Mommygive;0.5;-0.69314718056
477;"[<__main__.Word instance at 0x11826ecb0>
 <__main__.Word instance at 0x11826eb90>
 <__main__.Word instance at 0x11826ee60>]";Naima;1_6;False;False;[['the'], ['stop'], ['raining']];stoptheraining;rainingstopthe;0.166666666667;-0.182321556794
478;"[<__main__.Word instance at 0x11826eef0>
 <__main__.Word instance at 0x11826e7e8>
 <__main__.Word instance at 0x118271050>
 <__main__.Word instance at 0x118271200>
 <__main__.Word instance at 0x1182710e0>]";Naima;1_6;False;False;[['button'], ['stopped'], ['button'], ['sprinklers'], ['sprinkler']];sprinklersstoppedsprinklerbuttonbutton;buttonsprinklerstoppedsprinklersbutton;0.00833333333333;-0.00836824967052
479;[<__main__.Word instance at 0x118271248>];Naima;1_6;False;True;[['button']];button;button;1.0;0.0
480;[<__main__.Word instance at 0x118271368>];Naima;1_6;False;True;[['button']];button;button;1.0;0.0
481;"[<__main__.Word instance at 0x1182712d8>
 <__main__.Word instance at 0x118271710>
 <__main__.Word instance at 0x118271758>
 <__main__.Word instance at 0x118271560>]";Naima;1_6;False;False;[['button'], ['button'], ['button'], ['Daddy']];buttonbuttonDaddybutton;buttonbuttonbuttonDaddy;0.0416666666667;-0.0425596144188
482;"[<__main__.Word instance at 0x118271ab8>
 <__main__.Word instance at 0x118271cf8>]";Naima;1_6;False;True;[['sprinkler'], ['sprinkler']];sprinklersprinkler;sprinklersprinkler;0.5;0.69314718056
483;"[<__main__.Word instance at 0x118271d40>
 <__main__.Word instance at 0x118271488>
 <__main__.Word instance at 0x118271fc8>
 <__main__.Word instance at 0x118271dd0>
 <__main__.Word instance at 0x118271ea8>]";Naima;1_6;False;True;[['play'], ['play'], ['play'], ['play'], ['play']];playplayplayplayplay;playplayplayplayplay;0.00833333333333;4.78749174278
484;"[<__main__.Word instance at 0x118275128>
 <__main__.Word instance at 0x1182751b8>
 <__main__.Word instance at 0x118275050>]";Naima;1_6;False;True;[['Naima'], ['playing'], ['Naima']];NaimaNaimaplaying;NaimaNaimaplaying;0.166666666667;1.79175946923
485;"[<__main__.Word instance at 0x118275710>
 <__main__.Word instance at 0x118275440>
 <__main__.Word instance at 0x1182757a0>
 <__main__.Word instance at 0x118275368>
 <__main__.Word instance at 0x118275950>
 <__main__.Word instance at 0x1182756c8>
 <__main__.Word instance at 0x118275998>
 <__main__.Word instance at 0x118275908>
 <__main__.Word instance at 0x118275a70>]";Naima;1_6;False;False;[['wet'], ['sprinkler'], ['legos'], ['legos'], ['Daddy'], ['Daddy'], ['wet'], ['Daddy'], ['wet']];legoslegosDaddyDaddyDaddysprinklerwetwetwet;sprinklerwetDaddywetDaddywetlegoslegosDaddy;2.7557319224e-06;-2.75573571947e-06
486;"[<__main__.Word instance at 0x118275cf8>
 <__main__.Word instance at 0x118275c68>
 <__main__.Word instance at 0x118275d88>
 <__main__.Word instance at 0x118275c20>
 <__main__.Word instance at 0x118275fc8>
 <__main__.Word instance at 0x118275ea8>
 <__main__.Word instance at 0x118275b00>
 <__main__.Word instance at 0x118275e18>]";Naima;1_6;False;False;[['suit'], ['Naima'], ['wet'], ['Daddy'], ['suit'], ['suit'], ['wet'], ['Naima']];DaddywetNaimaNaimawetsuitsuitsuit;DaddyNaimaNaimawetsuitsuitsuitwet;2.48015873016e-05;-2.4801894866e-05
487;"[<__main__.Word instance at 0x118275f38>
 <__main__.Word instance at 0x118275d40>]";Naima;1_6;False;True;[['wet'], ['wet']];wetwet;wetwet;0.5;0.69314718056
488;[<__main__.Word instance at 0x118278098>];Naima;1_6;False;True;[['suit']];suit;suit;1.0;0.0
489;"[<__main__.Word instance at 0x118278248>
 <__main__.Word instance at 0x1182782d8>]";Naima;1_6;False;True;[['button'], ['button']];buttonbutton;buttonbutton;0.5;0.69314718056
490;"[<__main__.Word instance at 0x118278368>
 <__main__.Word instance at 0x1182785f0>
 <__main__.Word instance at 0x118278710>
 <__main__.Word instance at 0x118278758>
 <__main__.Word instance at 0x118278830>
 <__main__.Word instance at 0x1182785a8>]";Naima;1_6;False;True;[['Naima'], ['Naima'], ['Naima'], ['Naima'], ['Naima'], ['Naima']];NaimaNaimaNaimaNaimaNaimaNaima;NaimaNaimaNaimaNaimaNaimaNaima;0.00138888888889;6.57925121201
491;[<__main__.Word instance at 0x118278560>];Naima;1_6;False;True;[['Daddy']];Daddy;Daddy;1.0;0.0
492;"[<__main__.Word instance at 0x1182786c8>
 <__main__.Word instance at 0x118278b48>
 <__main__.Word instance at 0x118278cf8>]";Naima;1_6;False;True;[['Daddy'], ['Daddy'], ['Daddy']];DaddyDaddyDaddy;DaddyDaddyDaddy;0.166666666667;1.79175946923
493;"[<__main__.Word instance at 0x118278e18>
 <__main__.Word instance at 0x118278b00>]";Naima;1_6;False;False;[['name'], ['Daddy']];nameDaddy;Daddyname;0.5;-0.69314718056
494;"[<__main__.Word instance at 0x118278b90>
 <__main__.Word instance at 0x118278f38>
 <__main__.Word instance at 0x11827b2d8>]";Naima;1_6;False;True;[['room'], ['room'], ['room']];roomroomroom;roomroomroom;0.166666666667;1.79175946923
495;"[<__main__.Word instance at 0x11827b3b0>
 <__main__.Word instance at 0x11827b050>]";Naima;1_6;False;True;[['people'], ['people']];peoplepeople;peoplepeople;0.5;0.69314718056
496;"[<__main__.Word instance at 0x11827b200>
 <__main__.Word instance at 0x11827b560>]";Naima;1_6;False;True;[['kiss'], ['people']];kisspeople;kisspeople;0.5;0.69314718056
497;"[<__main__.Word instance at 0x11827b680>
 <__main__.Word instance at 0x11827b5f0>]";Naima;1_6;False;True;[['umbrella'], ['umbrella']];umbrellaumbrella;umbrellaumbrella;0.5;0.69314718056
498;[<__main__.Word instance at 0x11827ba70>];Naima;1_6;False;True;[['umbrella']];umbrella;umbrella;1.0;0.0
499;"[<__main__.Word instance at 0x11827bb48>
 <__main__.Word instance at 0x11827ba28>
 <__main__.Word instance at 0x11827bbd8>
 <__main__.Word instance at 0x11827b320>
 <__main__.Word instance at 0x11827bd88>
 <__main__.Word instance at 0x11827bc68>
 <__main__.Word instance at 0x11827bfc8>
 <__main__.Word instance at 0x11827be60>
 <__main__.Word instance at 0x11827bef0>]";Naima;1_6;False;False;[['walk'], ['Naima'], ['umbrella'], ['Naima'], ['Daddy'], ['Daddy'], ['walk'], ['umbrella'], ['umbrella']];umbrellawalkumbrellaDaddyumbrellawalkDaddyNaimaNaima;DaddyumbrellaNaimaDaddyumbrellaNaimawalkwalkumbrella;2.7557319224e-06;-2.75573571947e-06
500;"[<__main__.Word instance at 0x11827e1b8>
 <__main__.Word instance at 0x11827e200>
 <__main__.Word instance at 0x11827e170>
 <__main__.Word instance at 0x11827e2d8>
 <__main__.Word instance at 0x11827e3b0>
 <__main__.Word instance at 0x11827e440>]";Naima;1_6;False;False;[['Mommy'], ['Mommy'], ['see'], ['see'], ['Mommy'], ['Mommy']];MommyMommyMommyseeMommysee;MommyMommyMommyMommyseesee;0.00138888888889;-0.00138985428905
501;"[<__main__.Word instance at 0x11827e050>
 <__main__.Word instance at 0x11827e6c8>
 <__main__.Word instance at 0x11827e5a8>
 <__main__.Word instance at 0x11827e878>]";Naima;1_6;False;False;[['ride'], ['bouncy'], ['ride'], ['ride']];rideridebouncyride;riderideridebouncy;0.0416666666667;-0.0425596144188
502;"[<__main__.Word instance at 0x11827ea70>
 <__main__.Word instance at 0x11827e908>
 <__main__.Word instance at 0x11827eb00>
 <__main__.Word instance at 0x11827e290>
 <__main__.Word instance at 0x11827ecb0>
 <__main__.Word instance at 0x11827eb90>
 <__main__.Word instance at 0x11827efc8>]";Naima;1_6;False;False;[['sit'], ['Sleepy', 'Bear'], ['sleep'], ['bear'], ['plays'], ['play']];sitsleepbearplaysSleepyBearplay;playplayssleepbearsitSleepyBear;0.00138888888889;-0.00138985428905
503;"[<__main__.Word instance at 0x118281170>
 <__main__.Word instance at 0x118281098>
 <__main__.Word instance at 0x118281200>]";Naima;1_6;False;False;[['play'], ['Sleepy', 'Bear']];SleepyBearplay;playSleepyBear;0.5;-0.69314718056
504;"[<__main__.Word instance at 0x1182813b0>
 <__main__.Word instance at 0x1182812d8>
 <__main__.Word instance at 0x118281488>
 <__main__.Word instance at 0x118281290>
 <__main__.Word instance at 0x118281638>
 <__main__.Word instance at 0x118281518>
 <__main__.Word instance at 0x1182817e8>
 <__main__.Word instance at 0x1182816c8>
 <__main__.Word instance at 0x118281998>
 <__main__.Word instance at 0x118281878>
 <__main__.Word instance at 0x118281cb0>
 <__main__.Word instance at 0x118281950>]";Naima;1_6;False;False;[['give'], ['play'], ['oh'], ['&-uh'], ['Mommy'], ['Sleepy', 'Bear'], ['Mommy'], ['&-uh'], ['oh'], ['shoes'], ['give']];SleepyBearplaygiveMommygiveMommy&-uhoh&-uhohshoes;MommyMommyohplaygiveshoesgiveoh&-uh&-uhSleepyBear;2.50521083854e-08;-2.50521087016e-08
505;"[<__main__.Word instance at 0x118281ab8>
 <__main__.Word instance at 0x118281f38>]";Naima;1_6;False;True;[['Sleepy', 'Bear']];SleepyBear;SleepyBear;1.0;0.0
506;"[<__main__.Word instance at 0x118281fc8>
 <__main__.Word instance at 0x118281a28>]";Naima;1_6;False;False;[['person'], ['kiss']];personkiss;kissperson;0.5;-0.69314718056
507;"[<__main__.Word instance at 0x118281b90>
 <__main__.Word instance at 0x118284128>
 <__main__.Word instance at 0x1182841b8>
 <__main__.Word instance at 0x118284290>
 <__main__.Word instance at 0x118284488>
 <__main__.Word instance at 0x118284368>]";Naima;1_6;False;False;[['a', 'person'], ['hug'], ['person'], ['hug'], ['hug']];hugpersonhughugaperson;apersonpersonhughughug;0.00833333333333;-0.00836824967052
508;"[<__main__.Word instance at 0x118284518>
 <__main__.Word instance at 0x1182849e0>
 <__main__.Word instance at 0x118284950>
 <__main__.Word instance at 0x118284b00>]";Naima;1_6;False;True;[['tiny'], ['tiny'], ['tiny'], ['tiny']];tinytinytinytiny;tinytinytinytiny;0.0416666666667;3.17805383035
509;"[<__main__.Word instance at 0x1182847a0>
 <__main__.Word instance at 0x118284c68>]";Naima;1_6;False;True;[['skinny'], ['skinny']];skinnyskinny;skinnyskinny;0.5;0.69314718056
510;"[<__main__.Word instance at 0x118284e18>
 <__main__.Word instance at 0x118284d40>]";Naima;1_6;False;True;[['grandma'], ['grandma']];grandmagrandma;grandmagrandma;0.5;0.69314718056
511;"[<__main__.Word instance at 0x118284a70>
 <__main__.Word instance at 0x118284f80>
 <__main__.Word instance at 0x118284e60>
 <__main__.Word instance at 0x1182846c8>
 <__main__.Word instance at 0x1182848c0>
 <__main__.Word instance at 0x1182871b8>
 <__main__.Word instance at 0x118287050>]";Naima;1_6;False;False;[['rock'], ['skinny'], ['rock'], ['rock'], ['a'], ['long'], ['cup']];rockrocklongaskinnyrockcup;rockcuplongskinnyrockrocka;0.000198412698413;-0.000198432384816
512;"[<__main__.Word instance at 0x118287290>
 <__main__.Word instance at 0x1182873b0>
 <__main__.Word instance at 0x1182874d0>
 <__main__.Word instance at 0x118287368>]";Naima;1_6;False;False;[['water'], ['plant'], ['water'], ['plants']];waterplantwaterplants;plantswaterplantwater;0.0416666666667;-0.0425596144188
513;"[<__main__.Word instance at 0x1182875a8>
 <__main__.Word instance at 0x118287758>
 <__main__.Word instance at 0x118287440>
 <__main__.Word instance at 0x118287830>]";Naima;1_6;False;False;[['Mommy'], ['Mommy'], ['Mommy'], ['grandma']];MommyMommygrandmaMommy;MommyMommyMommygrandma;0.0416666666667;-0.0425596144188
514;"[<__main__.Word instance at 0x1182878c0>
 <__main__.Word instance at 0x1182877a0>
 <__main__.Word instance at 0x1182879e0>]";Naima;1_6;False;False;[['grandma'], ['Mommy'], ['saying']];sayingMommygrandma;Mommysayinggrandma;0.166666666667;-0.182321556794
515;"[<__main__.Word instance at 0x118287a70>
 <__main__.Word instance at 0x118287c68>
 <__main__.Word instance at 0x118287b48>
 <__main__.Word instance at 0x118287ef0>]";Naima;1_6;False;False;[['grandma'], ['grandma'], ['Mommy'], ['saying']];grandmagrandmaMommysaying;Mommysayinggrandmagrandma;0.0416666666667;-0.0425596144188
516;"[<__main__.Word instance at 0x118287f38>
 <__main__.Word instance at 0x118287b90>]";Naima;1_6;False;True;[['Mommy'], ['Mommy']];MommyMommy;MommyMommy;0.5;0.69314718056
517;"[<__main__.Word instance at 0x118287518>
 <__main__.Word instance at 0x118287cf8>
 <__main__.Word instance at 0x11828a170>]";Naima;1_6;False;False;[['Naima'], ['rock'], ['skinny']];Naimaskinnyrock;rockskinnyNaima;0.166666666667;-0.182321556794
518;[<__main__.Word instance at 0x11828a440>];Naima;1_6;False;True;[['cup']];cup;cup;1.0;0.0
519;"[<__main__.Word instance at 0x11828a560>
 <__main__.Word instance at 0x11828a128>
 <__main__.Word instance at 0x11828a638>
 <__main__.Word instance at 0x11828a4d0>
 <__main__.Word instance at 0x11828a6c8>
 <__main__.Word instance at 0x11828a878>
 <__main__.Word instance at 0x11828a758>
 <__main__.Word instance at 0x11828aab8>]";Naima;1_6;False;False;[['Sleepy', 'Bear'], ['Sleepy', 'Bear'], ['sleepy'], ['hi'], ['are'], ['you']];hiSleepyBearareyousleepySleepyBear;sleepyareyouhiSleepyBearSleepyBear;0.00138888888889;-0.00138985428905
520;"[<__main__.Word instance at 0x11828ab48>
 <__main__.Word instance at 0x11828a830>
 <__main__.Word instance at 0x11828ad40>]";Naima;1_6;False;True;[['hug'], ['hug'], ['Naima']];Naimahughug;Naimahughug;0.166666666667;1.79175946923
521;"[<__main__.Word instance at 0x11828af80>
 <__main__.Word instance at 0x11828ac68>
 <__main__.Word instance at 0x11828afc8>]";Naima;1_6;False;False;[['teeny'], ['teeny', 'weeny']];teenyteenyweeny;teenyweenyteeny;0.5;-0.69314718056
522;"[<__main__.Word instance at 0x11828d0e0>
 <__main__.Word instance at 0x11828d2d8>
 <__main__.Word instance at 0x11828d200>
 <__main__.Word instance at 0x11828d560>]";Naima;1_6;False;False;[['person'], ['person'], ['teeny', 'weeny']];personteenyweenyperson;personpersonteenyweeny;0.166666666667;-0.182321556794
523;"[<__main__.Word instance at 0x11828d638>
 <__main__.Word instance at 0x11828d488>]";Naima;1_6;False;True;[['shoe'], ['sing']];shoesing;shoesing;0.5;0.69314718056
524;[<__main__.Word instance at 0x11828d7a0>];Naima;1_6;False;True;[['sing']];sing;sing;1.0;0.0
525;"[<__main__.Word instance at 0x11828d998>
 <__main__.Word instance at 0x11828d878>
 <__main__.Word instance at 0x11828db48>]";Naima;1_6;False;True;[['Sleepy', 'Bear'], ['hug']];SleepyBearhug;SleepyBearhug;0.5;0.69314718056
526;"[<__main__.Word instance at 0x11828dea8>
 <__main__.Word instance at 0x11828dfc8>
 <__main__.Word instance at 0x11828dd40>]";Naima;1_6;False;True;[['hug'], ['hug'], ['hug']];hughughug;hughughug;0.166666666667;1.79175946923
527;"[<__main__.Word instance at 0x1182902d8>
 <__main__.Word instance at 0x118290128>
 <__main__.Word instance at 0x118290368>]";Naima;1_6;False;False;[['train'], ['train'], ['hug']];trainhugtrain;traintrainhug;0.166666666667;-0.182321556794
